DATUM;Situation;Beschreibung;Sozialform;Beobachtung ID;Skala;Kategorie;TM;X
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;KOMMUNIKATION_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;KOMMUNIKATION_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;KOMMUNIKATION_3;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;KOMPETENZ_1;4;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;KOMPETENZ_2;6;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;KOOPERATIV;3;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LEISTUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LERNERO.;3;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LERNORT_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LERNORT_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LERNORT_3;2;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LERNZEIT_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;LERNZEIT_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;METHODEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;MOTIVIERUNG;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;PARTIZIPATION;3;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;PROZESS;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;SELBSTSTÄNDIGKEIT;3;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;SELBSTWIRKSAMKEIT;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;SICHERUNG;2;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;STRUKTUR_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;STRUKTUR_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;VERANSCHAULICHUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;VERBINDEND;6;6
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;VORWISSEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;WIRKLICHKEIT;4;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;ZIEL;3;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V. 7.0;6;ÜBEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;DIFFERENZIERUNG_1;6;6
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;DIFFERENZIERUNG_2;6;5
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;DRAUßEN;5;4
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;ERFAHRUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;GANZHEITLICH;1;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;HANDLUNG;1;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KLIMA_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KLIMA_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KLIMA_3;6;4
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KLIMA_4;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KLIMA_5;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KOMMUNIKATION_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KOMMUNIKATION_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KOMMUNIKATION_3;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KOMPETENZ_1;4;4
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KOMPETENZ_2;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;KOOPERATIV;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LEISTUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LERNERO.;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LERNORT_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LERNORT_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LERNORT_3;3;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LERNZEIT_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;LERNZEIT_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;METHODEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;MOTIVIERUNG;1;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;PARTIZIPATION;2;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;PROZESS;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;SELBSTSTÄNDIGKEIT;1;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;SELBSTWIRKSAMKEIT;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;SICHERUNG;2;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;STRUKTUR_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;STRUKTUR_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;VERANSCHAULICHUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;VERBINDEND;6;6
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;VORWISSEN;1;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;WIRKLICHKEIT;3;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;ZIEL;4;4
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;P;V.7.2;6;ÜBEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;DIFFERENZIERUNG_1;6;5
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;DIFFERENZIERUNG_2;3;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;DRAUßEN;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;ERFAHRUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;GANZHEITLICH;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;HANDLUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KLIMA_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KLIMA_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KLIMA_3;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KLIMA_4;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KLIMA_5;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KOMMUNIKATION_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KOMMUNIKATION_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KOMMUNIKATION_3;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KOMPETENZ_1;4;4
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KOMPETENZ_2;3;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;KOOPERATIV;2;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LEISTUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LERNERO.;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LERNORT_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LERNORT_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LERNORT_3;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LERNZEIT_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;LERNZEIT_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;METHODEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;MOTIVIERUNG;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;PARTIZIPATION;4;3
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;PROZESS;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;SELBSTSTÄNDIGKEIT;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;SELBSTWIRKSAMKEIT;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;SICHERUNG;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;STRUKTUR_1;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;STRUKTUR_2;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;VERANSCHAULICHUNG;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;VERBINDEND;6;6
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;VORWISSEN;1;1
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;WIRKLICHKEIT;3;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;ZIEL;2;2
06.12.23;Video;Video 7 (7. Klasse) - Bodenkämpfen;PA;V.7.1;6;ÜBEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;DIFFERENZIERUNG_1;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;DIFFERENZIERUNG_2;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;DRAUßEN;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;ERFAHRUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;GANZHEITLICH;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;HANDLUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KLIMA_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KLIMA_2;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KLIMA_3;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KLIMA_4;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KLIMA_5;4;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KOMMUNIKATION_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KOMMUNIKATION_2;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KOMMUNIKATION_3;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KOMPETENZ_1;4;5
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KOMPETENZ_2;4;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;KOOPERATIV;2;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LEISTUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LERNERO.;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LERNORT_1;3;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LERNORT_2;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LERNORT_3;3;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LERNZEIT_1;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;LERNZEIT_2;3;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;METHODEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;MOTIVIERUNG;2;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;PARTIZIPATION;4;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;PROZESS;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;SELBSTSTÄNDIGKEIT;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;SELBSTWIRKSAMKEIT;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;SICHERUNG;4;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;STRUKTUR_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;STRUKTUR_2;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;VERANSCHAULICHUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;VERBINDEND;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;VORWISSEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;WIRKLICHKEIT;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;ZIEL;5;5
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;GA;V.8.1;6;ÜBEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;DIFFERENZIERUNG_1;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;DIFFERENZIERUNG_2;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;DRAUßEN;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;ERFAHRUNG;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;GANZHEITLICH;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;HANDLUNG;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KLIMA_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KLIMA_2;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KLIMA_3;2;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KLIMA_4;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KLIMA_5;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KOMMUNIKATION_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KOMMUNIKATION_2;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KOMMUNIKATION_3;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KOMPETENZ_1;5;5
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KOMPETENZ_2;5;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;KOOPERATIV;3;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LEISTUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LERNERO.;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LERNORT_1;4;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LERNORT_2;3;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LERNORT_3;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LERNZEIT_1;1;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;LERNZEIT_2;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;METHODEN;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;MOTIVIERUNG;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;PARTIZIPATION;4;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;PROZESS;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;SELBSTSTÄNDIGKEIT;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;SELBSTWIRKSAMKEIT;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;SICHERUNG;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;STRUKTUR_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;STRUKTUR_2;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;VERANSCHAULICHUNG;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;VERBINDEND;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;VORWISSEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;WIRKLICHKEIT;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;ZIEL;5;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.0;6;ÜBEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;DIFFERENZIERUNG_1;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;DIFFERENZIERUNG_2;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;DRAUßEN;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;ERFAHRUNG;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;GANZHEITLICH;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;HANDLUNG;2;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KLIMA_1;2;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KLIMA_2;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KLIMA_3;4;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KLIMA_4;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KLIMA_5;3;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KOMMUNIKATION_1;2;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KOMMUNIKATION_2;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KOMMUNIKATION_3;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KOMPETENZ_1;5;5
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KOMPETENZ_2;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;KOOPERATIV;3;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LEISTUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LERNERO.;2;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LERNORT_1;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LERNORT_2;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LERNORT_3;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LERNZEIT_1;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;LERNZEIT_2;3;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;METHODEN;2;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;MOTIVIERUNG;3;3
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;PARTIZIPATION;4;4
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;PROZESS;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;SELBSTSTÄNDIGKEIT;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;SELBSTWIRKSAMKEIT;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;SICHERUNG;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;STRUKTUR_1;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;STRUKTUR_2;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;VERANSCHAULICHUNG;1;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;VERBINDEND;6;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;VORWISSEN;1;1
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;WIRKLICHKEIT;2;2
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;ZIEL;5;6
06.12.23;Video;Video 8 (Klasse 3) - Aggregatszustände;P;V.8.2;6;ÜBEN;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;DIFFERENZIERUNG_1;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;DIFFERENZIERUNG_2;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;DRAUßEN;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;ERFAHRUNG;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;GANZHEITLICH;2;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;HANDLUNG;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KLIMA_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KLIMA_2;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KLIMA_3;3;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KLIMA_4;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KLIMA_5;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KOMMUNIKATION_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KOMMUNIKATION_2;1;2
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KOMMUNIKATION_3;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KOMPETENZ_1;5;5
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KOMPETENZ_2;2;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;KOOPERATIV;5;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LEISTUNG;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LERNERO.;6;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LERNORT_1;4;4
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LERNORT_2;4;3
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LERNORT_3;6;6
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LERNZEIT_1;1;1
11.12.23;Video;Video 9 (Klasse 6) - Französisch;P;V. 9.0;6;LERNZEIT_2;2;1
